shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Tamaz Bibiluri,Giorgi Liluashvili,Sergo Javakhidze,Koba Davitashvili,Davit Bakradze,Akaki Asatiani,Nino Chanishvili,Teimuraz Bobokhidze,Shalva Natelashvili,Giorgi Targamadze,Levan Chachua,Nestan Kirtadze,Giorgi Chikhladze,Nino Burjanadze,Zurab Kharatishvili,Mikheil Saluashvili,Kartlos Gharibashvili,Mamuka Chokhonelidze,Avtandil Margiani,Nugzar Avaliani,Mamuka Melikishvili,Teimuraz Mzhavia,Giorgi Margvelashvili
Tbilisi Precinct,80,3-80,1999,132.8239,\N,\N,\N,\N,2.6777,\N,\N,\N,0,\N,\N,\N,23,1.5958,1.4733,6.8278,\N,\N,\N,\N,\N,\N,0.05,0.05,50.8754,0.2001,0.7004,0,0,0.2001,0.1001,0,0.05,0.05,0,0.9505,0,0.05,0.05,0,0.9505,0.05,0.05,0,46.7734
Tbilisi Precinct,81,3-81,778,57.2059,\N,\N,\N,\N,2.75,\N,\N,\N,0,\N,\N,\N,14,1.5542,1.1733,0.4167,\N,\N,\N,\N,\N,\N,0.3856,0,32.0051,0.1285,1.2853,0,0,0.6427,0.1285,0,0,0,0,1.7995,0,0,0,0,1.7995,0,0,0,63.6247
Tbilisi Precinct,82,3-82,356,29.6667,\N,\N,\N,\N,3.7838,\N,\N,\N,0,\N,\N,\N,8,0.5208,0.6033,0.3556,\N,\N,\N,\N,\N,\N,0,0,14.8876,0,1.4045,0,0,0.2809,1.1236,0,0,0,0,2.2472,0.2809,0,0,0,2.2472,0,0,0,79.7753
Tbilisi Precinct,83,3-83,1007,72.4982,\N,\N,\N,\N,3.2661,\N,\N,\N,0,\N,\N,\N,18,1.7042,1.81,0.4944,\N,\N,\N,\N,\N,\N,0.2979,0.3972,21.8471,0,0.993,0,0,0.7944,2.284,0,0.2979,0.0993,0,1.1917,0.3972,0.2979,0.0993,0,1.1917,0.2979,0.0993,0,71.2016
Tbilisi Precinct,84,3-84,962,60.4651,\N,\N,\N,\N,2.0367,\N,\N,\N,0,\N,\N,\N,13,1.4833,1.5867,0.8333,\N,\N,\N,\N,\N,\N,0.9356,0.2079,27.7547,0,1.6632,0,0.2079,0.2079,0.9356,0,0,0,0,1.3514,0.104,0,0,0,1.3514,0,0,0,66.632
Tbilisi Precinct,85,3-85,1111,71.2636,\N,\N,\N,\N,2.1145,\N,\N,\N,0,\N,\N,\N,22,1.6375,1.74,1.2222,\N,\N,\N,\N,\N,\N,0.45,0.36,21.6022,0,0.8101,0,0,0.36,0.8101,0,0,0.18,0,1.6202,0.36,0,0.18,0,1.6202,0,0.18,0,73.4473
Tbilisi Precinct,86,3-86,385,30.2198,\N,\N,\N,\N,1.5345,\N,\N,\N,0,\N,\N,\N,8,0.4625,0.6433,0.4833,\N,\N,\N,\N,\N,\N,0.2597,0,19.7403,0,0.7792,0,0,0.2597,0.2597,0,0,0,0.2597,1.5584,0,0,0,0.2597,1.5584,0,0,0.2597,76.8831
Tbilisi Precinct,87,3-87,921,60.9127,\N,\N,\N,\N,2.6427,\N,\N,\N,0,\N,\N,\N,8,1.9458,1.2133,0.6389,\N,\N,\N,\N,\N,\N,0.1086,0.2172,28.1216,0,1.4115,0,0,0.3257,0.2172,0,0,0,0,0.8686,0,0,0,0,0.8686,0,0,0,68.7296
Tbilisi Precinct,88,3-88,302,29.6952,\N,\N,\N,\N,3.2051,\N,\N,\N,0,\N,\N,\N,4,0.3333,0.5533,0.3667,\N,\N,\N,\N,\N,\N,0.3311,0,16.2252,0,1.6556,0,0,0,0.6623,0,0.3311,0,0,0.6623,0,0.3311,0,0,0.6623,0.3311,0,0,80.1325
Tbilisi Precinct,89,4-89,546,39.4509,\N,\N,\N,\N,2.1505,\N,\N,\N,0,\N,\N,\N,6,0.8875,0.8833,0.4444,\N,\N,\N,\N,\N,\N,0,0.1832,15.2015,0,1.2821,0,0,0.3663,0.5495,0,0,0,0,1.0989,0,0,0,0,1.0989,0,0,0,81.3187
Tbilisi Precinct,1,4-1,963,62.6953,\N,\N,\N,\N,2.0346,\N,\N,\N,0,\N,\N,\N,11,1.25,1.7233,0.9222,\N,\N,\N,\N,\N,\N,0.5192,0.3115,22.7414,0.3115,1.0384,0,0,0.3115,0.4154,0.5192,0.1038,0,0,0.9346,0.4154,0.1038,0,0,0.9346,0.1038,0,0,72.378
Tbilisi Precinct,2,4-2,780,53.4613,\N,\N,\N,\N,5.3398,\N,\N,\N,0,\N,\N,\N,18,1.1875,1.3033,0.8222,\N,\N,\N,\N,\N,\N,0.2564,0.1282,22.9487,0,1.4103,0,0.2564,0.1282,1.4103,0,0.2564,0.1282,0,1.5385,0,0.2564,0.1282,0,1.5385,0.2564,0.1282,0,71.5385
Tbilisi Precinct,3,4-3,865,55.9508,\N,\N,\N,\N,3.6748,\N,\N,\N,0,\N,\N,\N,9,1.0583,1.58,0.9444,\N,\N,\N,\N,\N,\N,0.4624,0,25.5491,0.2312,0.9249,0,0,0.3468,0,0,0,0,0,1.1561,0,0,0,0,1.1561,0,0,0,71.2139
Tbilisi Precinct,4,4-4,766,52.9006,\N,\N,\N,\N,2.6684,\N,\N,\N,0,\N,\N,\N,6,1.5833,0.93,0.7111,\N,\N,\N,\N,\N,\N,0.2611,0,28.4595,0.1305,1.0444,0,0,0,0.2611,0,0.1305,0,0,0.6527,0.1305,0.1305,0,0,0.6527,0.1305,0,0,68.799
Tbilisi Precinct,5,4-5,682,48.4031,\N,\N,\N,\N,3.125,\N,\N,\N,0,\N,\N,\N,8,1.5833,0.7467,0.5556,\N,\N,\N,\N,\N,\N,0,0.4399,21.8475,0,1.6129,0,0.1466,0.1466,0.4399,0,0.1466,0,0,0.8798,0,0.1466,0,0,0.8798,0.1466,0,0,74.3402
Tbilisi Precinct,6,4-6,733,49.7962,\N,\N,\N,\N,2.9139,\N,\N,\N,7,\N,\N,\N,0,1.2125,1.28,0.4444,\N,\N,\N,\N,\N,\N,0.5457,0.1364,25.7844,0.1364,1.6371,0,0,0.6821,0.4093,0.1364,0,0,0,0.2729,0.1364,0,0,0,0.2729,0,0,0,68.895
