shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),European Georgia,Democratic Movement - Free Georgia,United National Movement,Republican party,For United Georgia,Alliance of Patriots,Leftist Alliance,Labour,Socialist Workers Party,Georgia,National Forum,Merab Kostava Society,Unity - New Georgia,Lord Our Righteousness,Freedom Party,Mamulishvili,United Communist Party,Party of People,Progressive Democratic Movement,Georgian Dream,Initiative Group
Majoritarian Precinct,40,58.13-40,489,64.26,,,,,2.2,,,,0,,,,0,0.65,0.79,0.59,,,,,,,1.84,2.05,9.2,,,8.59,,0.82,,,,,,,,,,,,77.3,
Majoritarian Precinct,41,58.13-41,307,47.89,,,,,4.06,,,,0,,,,0,0.56,0.49,0.21,,,,,,,3.26,2.61,4.89,,,3.91,,30.62,,,,,,,,,,,,54.72,
Majoritarian Precinct,42,58.14-42,543,40.77,,,,,3.04,,,,0,,,,0,0.82,0.83,0.64,,,,,,,2.95,2.58,27.07,,,2.58,,,,,,,,,,,,,,64.46,
Majoritarian Precinct,43,58.14-43,428,37.94,,,,,2.28,,,,0,,,,0,0.68,0.64,0.46,,,,,,,11.92,2.8,29.91,,,2.57,,,,,,,,,,,,,,52.8,
Majoritarian Precinct,44,58.14-44,402,42.14,,,,,4.06,,,,0,,,,0,0.62,0.55,0.59,,,,,,,28.11,2.74,19.4,,,4.23,,,,,,,,,,,,,,45.27,
Majoritarian Precinct,67,58.14-67,244,29.01,,,,,2.79,,,,0,,,,0,0.36,0.38,0.28,,,,,,,11.89,1.64,32.38,,,3.28,,,,,,,,,,,,,,50.82,
Majoritarian Precinct,45,58.15-45,516,41.82,,,,,4.27,,,,0,,,,0,0.81,0.68,0.77,,,,,,,24.61,2.13,8.72,,,2.91,,,,,,,,,,,,,,61.24,
Majoritarian Precinct,46,58.15-46,341,43.55,,,,,3.67,,,,0,,,,0,0.42,0.59,0.43,,,,,,,21.11,0.88,30.79,,,2.64,,,,,,,,,,,,,,44.57,
Majoritarian Precinct,62,58.15-62,389,42.51,,,,,4.19,,,,0,,,,0,0.61,0.53,0.57,,,,,,,27.51,1.54,12.34,,,4.88,,,,,,,,,,,,,,53.73,
Majoritarian Precinct,47,58.16-47,428,54.73,,,,,3.39,,,,0,,,,0,0.95,0.46,0.43,,,,,,,15.42,0.7,17.29,,,6.07,,,,,,,,,,,,,,60.05,
Majoritarian Precinct,48,58.16-48,479,59.36,,,,,2.84,,,,0,,,,0,0.95,0.61,0.46,,,,,,,5.64,1.25,41.75,,,1.88,,,,,,,,,,,,,,48.02,
Majoritarian Precinct,49,58.17-49,507,44.83,,,,,3.98,,,,0,,,,0,1.03,0.67,0.44,,,,,,,21.3,3.75,21.5,,,,,,,,,,,,,,,,,52.66,
Majoritarian Precinct,50,58.17-50,427,42.91,,,,,3.17,,,,0,,,,0,0.82,0.52,0.49,,,,,,,48.24,1.41,18.97,,,,,,,,,,,,,,,,,31.38,
Majoritarian Precinct,51,58.17-51,405,51.46,,,,,5.37,,,,0,,,,0,0.84,0.46,0.48,,,,,,,13.33,0.99,43.95,,,,,,,,,,,,,,,,,41.23,
Majoritarian Precinct,52,58.17-52,270,54.44,,,,,4.93,,,,0,,,,0,0.53,0.34,0.32,,,,,,,12.59,1.48,24.81,,,,,,,,,,,,,,,,,61.11,
Majoritarian Precinct,63,59.01-63,536,37.64,,,,,7.27,,,,0,,,,0,0.83,0.88,0.64,,,,,,,20.71,2.99,19.59,,,1.87,,1.49,,,0.0,,1.49,,,0.75,,,,51.12,
Majoritarian Precinct,66,59.01-66,459,32.72,,,,,2.34,,,,0,,,,0,0.67,0.63,0.67,,,,,,,14.38,6.1,17.86,,,2.4,,1.74,,,1.96,,1.74,,,0.65,,,,52.29,
Majoritarian Precinct,68,59.01-68,491,37.89,,,,,2.58,,,,0,,,,0,0.98,0.56,0.57,,,,,,,48.27,1.02,12.22,,,1.22,,0.81,,,0.81,,1.63,,,0.0,,,,33.81,
Majoritarian Precinct,69,59.01-69,338,35.96,,,,,4.52,,,,0,,,,0,0.71,0.39,0.38,,,,,,,30.18,1.48,14.2,,,2.96,,1.18,,,2.07,,3.85,,,0.59,,,,43.49,
Majoritarian Precinct,70,59.01-70,373,33.94,,,,,3.62,,,,0,,,,0,0.78,0.46,0.36,,,,,,,52.01,1.61,10.99,,,0.54,,1.34,,,0.8,,0.27,,,0.27,,,,32.17,
Majoritarian Precinct,71,59.01-71,387,31.39,,,,,2.52,,,,0,,,,0,0.67,0.48,0.51,,,,,,,46.51,1.03,12.92,,,1.55,,1.29,,,3.1,,4.39,,,0.0,,,,29.2,
Majoritarian Precinct,72,59.01-72,526,46.3,,,,,4.01,,,,0,,,,0,0.87,0.43,1.17,,,,,,,23.57,2.66,12.55,,,3.04,,2.28,,,0.0,,1.9,,,0.0,,,,46.77,
Majoritarian Precinct,73,59.01-73,499,34.53,,,,,4.77,,,,0,,,,0,0.85,0.77,0.49,,,,,,,17.64,13.83,18.04,,,3.41,,1.2,,,1.0,,1.2,,,0.0,,,,43.09,
Majoritarian Precinct,74,59.01-74,490,38.22,,,,,3.54,,,,0,,,,0,0.95,0.66,0.45,,,,,,,16.33,6.53,25.31,,,4.49,,3.67,,,0.61,,3.47,,,0.0,,,,38.37,
Majoritarian Precinct,76,59.01-76,506,39.29,,,,,5.07,,,,0,,,,0,0.7,0.8,0.69,,,,,,,17.19,9.09,24.7,,,2.57,,2.77,,,0.79,,3.75,,,0.4,,,,38.54,
Majoritarian Precinct,77,59.01-77,527,36.57,,,,,4.7,,,,0,,,,0,0.93,0.66,0.74,,,,,,,8.92,7.21,28.08,,,2.66,,1.9,,,1.14,,1.9,,,0.19,,,,47.25,
Majoritarian Precinct,55,59.02-55,421,30.27,,,,,5.18,,,,0,,,,0,0.79,0.66,0.32,,,,,,,13.06,,23.04,,,3.56,,4.04,,,,,5.94,,,0.95,,,,48.69,
Majoritarian Precinct,56,59.02-56,313,24.34,,,,,4.28,,,,0,,,,0,0.49,0.54,0.26,,,,,,,4.79,,19.17,,,2.88,,4.47,,,,,3.19,,,2.88,,,,60.7,
Majoritarian Precinct,61,59.02-61,390,30.02,,,,,6.25,,,,0,,,,0,0.71,0.53,0.48,,,,,,,16.15,,27.18,,,1.28,,6.92,,,,,2.31,,,1.54,,,,43.08,
Majoritarian Precinct,62,59.02-62,443,33.87,,,,,4.53,,,,0,,,,0,0.72,0.6,0.62,,,,,,,18.28,,31.38,,,4.06,,4.97,,,,,2.71,,,1.13,,,,36.57,
Majoritarian Precinct,64,59.02-64,419,28.31,,,,,7.51,,,,0,,,,0,0.79,0.48,0.66,,,,,,,9.55,,26.49,,,5.01,,4.3,,,,,1.91,,,2.15,,,,48.93,
Majoritarian Precinct,65,59.02-65,422,28.4,,,,,5.59,,,,0,,,,0,0.75,0.58,0.51,,,,,,,9.0,,41.47,,,3.79,,4.5,,,,,1.9,,,0.71,,,,36.97,
Majoritarian Precinct,67,59.02-67,289,28.81,,,,,8.83,,,,0,,,,0,0.57,0.37,0.38,,,,,,,12.8,,33.56,,,6.23,,2.42,,,,,2.77,,,2.08,,,,36.68,
Majoritarian Precinct,78,59.02-78,404,30.44,,,,,2.18,,,,0,,,,0,0.61,0.57,0.53,,,,,,,10.4,,28.47,,,3.96,,3.96,,,,,1.73,,,2.97,,,,47.28,
Majoritarian Precinct,79,59.02-79,521,36.9,,,,,4.58,,,,0,,,,0,0.89,0.86,0.41,,,,,,,8.06,,35.89,,,2.3,,3.84,,,,,7.49,,,1.34,,,,40.88,
Majoritarian Precinct,80,59.02-80,372,30.52,,,,,6.06,,,,0,,,,0,0.81,0.46,0.36,,,,,,,7.8,,40.59,,,5.91,,3.23,,,,,2.42,,,0.54,,,,39.25,
Majoritarian Precinct,81,59.02-81,354,27.13,,,,,4.58,,,,0,,,,0,0.75,0.43,0.35,,,,,,,8.47,,42.94,,,1.69,,1.41,,,,,2.82,,,0.28,,,,41.81,
Majoritarian Precinct,82,59.02-82,380,34.33,,,,,5.0,,,,0,,,,0,0.67,0.46,0.56,,,,,,,6.05,,35.53,,,2.63,,2.89,,,,,3.16,,,2.11,,,,46.84,
Majoritarian Precinct,83,59.02-83,428,31.94,,,,,5.73,,,,0,,,,0,0.86,0.57,0.42,,,,,,,8.88,,33.18,,,2.57,,3.27,,,,,1.87,,,0.93,,,,48.13,
Majoritarian Precinct,85,59.02-85,341,26.39,,,,,5.01,,,,0,,,,0,0.53,0.45,0.54,,,,,,,15.54,,20.53,,,4.4,,2.35,,,,,2.05,,,1.17,,,,52.49,
Majoritarian Precinct,46,59.03-46,368,40.17,,,,,3.92,,,,0,,,,0,0.62,0.51,0.46,,,,,,,13.32,4.08,16.3,,,2.72,,2.17,,,,,4.35,,,0.27,,,,55.16,
Majoritarian Precinct,47,59.03-47,243,32.14,,,,,3.95,,,,0,,,,0,0.53,0.27,0.25,,,,,,,9.88,0.82,14.4,,,4.12,,2.06,,,,,1.65,,,0.82,,,,65.02,
Majoritarian Precinct,48,59.03-48,431,28.47,,,,,6.71,,,,0,,,,0,0.67,0.68,0.54,,,,,,,6.5,11.37,23.67,,,3.94,,2.55,,,,,2.32,,,1.39,,,,47.56,
Majoritarian Precinct,49,59.03-49,352,35.09,,,,,3.83,,,,0,,,,0,0.6,0.46,0.46,,,,,,,12.22,2.84,21.88,,,2.84,,1.99,,,,,3.98,,,0.57,,,,53.41,
Majoritarian Precinct,50,59.03-50,557,38.31,,,,,4.95,,,,0,,,,0,0.97,0.77,0.68,,,,,,,15.98,2.87,18.13,,,1.97,,2.51,,,,,3.05,,,0.54,,,,54.4,
Majoritarian Precinct,51,59.03-51,464,32.52,,,,,4.92,,,,0,,,,0,0.41,0.96,0.57,,,,,,,9.48,3.66,27.37,,,1.72,,2.59,,,,,1.51,,,0.86,,,,51.94,
Majoritarian Precinct,52,59.03-52,402,34.07,,,,,5.85,,,,0,,,,0,0.62,0.64,0.48,,,,,,,6.47,4.48,18.91,,,1.49,,1.74,,,,,3.23,,,2.24,,,,60.7,
Majoritarian Precinct,53,59.03-53,456,34.16,,,,,4.8,,,,0,,,,0,0.8,0.68,0.47,,,,,,,10.75,1.97,22.59,,,2.41,,2.19,,,,,7.02,,,0.88,,,,50.66,
Majoritarian Precinct,54,59.03-54,489,34.44,,,,,4.31,,,,0,,,,0,0.83,0.81,0.39,,,,,,,7.57,1.02,20.45,,,3.48,,2.45,,,,,3.89,,,0.41,,,,59.71,
Majoritarian Precinct,57,59.03-57,396,27.69,,,,,7.26,,,,0,,,,0,0.76,0.66,0.26,,,,,,,8.08,7.32,23.99,,,3.03,,4.8,,,,,1.26,,,1.77,,,,48.74,
Majoritarian Precinct,58,59.03-58,469,32.77,,,,,7.86,,,,0,,,,0,0.65,0.87,0.52,,,,,,,7.04,2.77,17.91,,,1.92,,5.12,,,,,1.71,,,0.85,,,,61.62,
Majoritarian Precinct,59,59.03-59,439,31.09,,,,,4.36,,,,0,,,,0,0.67,0.71,0.48,,,,,,,12.3,1.59,23.69,,,2.73,,14.58,,,,,1.37,,,3.19,,,,38.5,
Majoritarian Precinct,60,59.03-60,433,29.28,,,,,5.87,,,,0,,,,0,0.75,0.6,0.56,,,,,,,14.32,1.62,25.64,,,3.46,,4.16,,,,,2.54,,,0.92,,,,46.65,
Majoritarian Precinct,31,59.04-31,427,36.68,,,,,3.61,,,,0,,,,0,0.68,0.61,0.53,,,,,,,14.75,4.92,17.56,,,,,3.28,,,0.94,,0.23,,,0.7,,,,57.61,
Majoritarian Precinct,32,59.04-32,315,39.72,,,,,5.41,,,,0,,,,0,0.49,0.4,0.53,,,,,,,14.29,1.27,18.41,,,,,2.86,,,0.63,,1.27,,,0.63,,,,60.32,
Majoritarian Precinct,33,59.04-33,376,42.34,,,,,5.29,,,,0,,,,0,0.69,0.62,0.26,,,,,,,5.05,3.99,27.93,,,,,3.46,,,0.27,,2.13,,,0.53,,,,56.65,
Majoritarian Precinct,34,59.04-34,418,32.66,,,,,6.9,,,,0,,,,0,0.81,0.59,0.42,,,,,,,7.66,4.07,28.23,,,,,2.87,,,1.2,,2.15,,,4.07,,,,49.28,
Majoritarian Precinct,35,59.04-35,487,36.15,,,,,6.53,,,,0,,,,0,0.87,0.77,0.46,,,,,,,6.16,2.87,23.2,,,,,3.49,,,0.82,,5.34,,,2.87,,,,55.24,
Majoritarian Precinct,36,59.04-36,393,31.29,,,,,5.3,,,,0,,,,0,0.66,0.63,0.37,,,,,,,7.38,3.31,20.36,,,,,4.07,,,1.78,,1.27,,,0.51,,,,61.07,
Majoritarian Precinct,37,59.04-37,455,32.66,,,,,7.89,,,,0,,,,0,0.76,0.77,0.44,,,,,,,13.19,2.86,13.19,,,,,3.3,,,2.2,,2.64,,,1.32,,,,60.66,
Majoritarian Precinct,38,59.04-38,467,32.01,,,,,2.71,,,,0,,,,0,0.79,0.72,0.42,,,,,,,36.62,1.28,14.35,,,,,1.93,,,0.43,,1.07,,,0.21,,,,42.61,
Majoritarian Precinct,39,59.04-39,502,36.14,,,,,3.83,,,,0,,,,0,0.87,0.88,0.27,,,,,,,5.58,4.38,21.31,,,,,3.19,,,0.8,,1.79,,,0.4,,,,60.36,
Majoritarian Precinct,42,59.04-42,541,39.66,,,,,3.91,,,,0,,,,0,0.83,0.91,0.49,,,,,,,6.28,3.14,23.11,,,,,3.51,,,3.51,,1.66,,,0.74,,,,58.04,
Majoritarian Precinct,43,59.04-43,440,31.95,,,,,4.76,,,,0,,,,0,0.57,0.71,0.62,,,,,,,9.77,7.05,27.73,,,,,5.45,,,1.59,,1.59,,,1.36,,,,45.45,
Majoritarian Precinct,44,59.04-44,475,33.06,,,,,5.75,,,,0,,,,0,0.8,0.76,0.47,,,,,,,7.58,3.16,21.47,,,,,3.79,,,1.05,,1.68,,,1.05,,,,59.58,
Majoritarian Precinct,45,59.04-45,428,37.12,,,,,7.16,,,,0,,,,0,0.74,0.73,0.37,,,,,,,10.51,3.5,21.73,,,,,2.57,,,1.87,,3.27,,,0.47,,,,54.21,
Majoritarian Precinct,24,59.05-24,448,31.82,,,,,4.48,,,,0,,,,0,0.69,0.61,0.67,,,,,,,12.05,6.47,21.88,,,7.14,,2.01,,,1.79,,2.23,,,0.45,,,,45.31,
Majoritarian Precinct,25,59.05-25,519,37.61,,,,,5.12,,,,0,,,,0,0.74,0.82,0.68,,,,,,,5.78,2.5,15.03,,,5.4,,2.31,,,1.35,,1.54,,,0.77,,,,63.58,
Majoritarian Precinct,26,59.05-26,432,35.94,,,,,6.09,,,,0,,,,0,0.63,0.66,0.63,,,,,,,9.03,2.31,19.68,,,4.63,,3.24,,,0.93,,3.01,,,0.23,,,,55.56,
Majoritarian Precinct,27,59.05-27,473,37.9,,,,,7.07,,,,0,,,,0,0.79,0.84,0.38,,,,,,,7.61,2.33,18.18,,,8.03,,2.11,,,1.9,,2.33,,,0.63,,,,56.45,
Majoritarian Precinct,28,59.05-28,437,34.99,,,,,5.62,,,,0,,,,0,0.75,0.61,0.56,,,,,,,8.7,1.83,16.02,,,7.09,,2.29,,,1.83,,1.6,,,1.37,,,,58.12,
Majoritarian Precinct,29,59.05-29,458,39.41,,,,,5.37,,,,0,,,,0,0.74,0.7,0.53,,,,,,,7.64,2.4,22.05,,,6.33,,5.02,,,1.53,,2.4,,,0.44,,,,51.97,
Majoritarian Precinct,30,59.05-30,371,37.4,,,,,3.13,,,,0,,,,0,0.7,0.44,0.46,,,,,,,12.13,1.89,18.06,,,4.58,,9.7,,,0.54,,0.81,,,0.81,,,,50.4,
Majoritarian Precinct,40,59.05-40,507,34.3,,,,,5.94,,,,0,,,,0,0.72,0.79,0.73,,,,,,,7.69,2.17,19.13,,,7.89,,4.73,,,1.38,,1.58,,,0.59,,,,54.83,
Majoritarian Precinct,41,59.05-41,522,40.78,,,,,3.33,,,,0,,,,0,0.76,0.85,0.58,,,,,,,3.83,3.26,13.41,,,24.71,,1.34,,,1.53,,0.38,,,0.0,,,,51.53,
Majoritarian Precinct,118,59.05-118,312,37.46,,,,,6.02,,,,0,,,,0,0.59,0.46,0.29,,,,,,,6.09,3.53,27.56,,,10.26,,3.85,,,3.85,,2.88,,,0.96,,,,40.38,
Majoritarian Precinct,119,59.05-119,572,37.78,,,,,4.83,,,,0,,,,0,0.88,1.01,0.48,,,,,,,7.34,2.1,20.63,,,11.71,,1.22,,,2.1,,1.22,,,0.52,,,,53.15,
Majoritarian Precinct,14,59.06-14,585,41.28,,,,,6.25,,,,0,,,,0,0.88,1.06,0.52,,,,,,,16.07,1.54,18.63,,,2.91,,1.37,,,,,2.05,,,1.2,,,,55.38,
Majoritarian Precinct,15,59.06-15,496,39.9,,,,,4.43,,,,0,,,,0,0.7,0.76,0.69,,,,,,,8.06,1.41,22.78,,,3.43,,1.21,,,,,0.0,,,5.44,,,,57.46,
Majoritarian Precinct,16,59.06-16,596,40.35,,,,,3.56,,,,0,,,,0,0.86,0.86,0.86,,,,,,,8.56,2.01,23.99,,,4.53,,2.52,,,,,1.85,,,0.5,,,,55.2,
Majoritarian Precinct,17,59.06-17,498,39.0,,,,,4.78,,,,0,,,,0,0.78,0.82,0.5,,,,,,,14.66,3.41,17.27,,,4.42,,2.81,,,,,2.41,,,1.0,,,,53.21,
Majoritarian Precinct,18,59.06-18,85,41.06,,,,,3.41,,,,0,,,,0,0.22,0.09,0.06,,,,,,,3.53,1.18,22.35,,,4.71,,3.53,,,,,0.0,,,0.0,,,,62.35,
Majoritarian Precinct,20,59.06-20,454,34.55,,,,,5.61,,,,0,,,,0,0.84,0.54,0.65,,,,,,,11.89,1.98,22.47,,,2.42,,2.42,,,,,1.98,,,0.44,,,,56.17,
Majoritarian Precinct,21,59.06-21,497,34.76,,,,,6.93,,,,0,,,,0,0.76,0.85,0.53,,,,,,,8.85,3.02,24.55,,,5.23,,1.41,,,,,2.41,,,2.01,,,,52.31,
Majoritarian Precinct,22,59.06-22,549,38.88,,,,,5.18,,,,0,,,,0,0.97,0.9,0.42,,,,,,,13.11,2.73,29.14,,,1.82,,2.0,,,,,4.19,,,0.73,,,,46.08,
Majoritarian Precinct,23,59.06-23,331,37.19,,,,,4.89,,,,0,,,,0,0.58,0.52,0.29,,,,,,,12.99,4.23,24.77,,,1.51,,1.21,,,,,0.91,,,0.3,,,,53.78,
Majoritarian Precinct,1,59.07-1,347,37.59,,,,,5.19,,,,0,,,,0,0.73,0.37,0.46,,,,,,,12.1,2.88,25.36,,,8.93,,3.75,,,,,0.58,,,0.86,,,,45.25,
Majoritarian Precinct,2,59.07-2,401,30.31,,,,,6.31,,,,0,,,,0,0.75,0.46,0.6,,,,,,,12.47,5.99,23.69,,,4.24,,3.24,,,,,0.25,,,0.5,,,,48.63,
Majoritarian Precinct,3,59.07-3,370,27.59,,,,,5.13,,,,0,,,,0,0.68,0.54,0.37,,,,,,,13.51,5.41,28.11,,,6.22,,4.32,,,,,1.08,,,0.81,,,,40.0,
Majoritarian Precinct,4,59.07-4,359,31.16,,,,,5.77,,,,0,,,,0,0.66,0.44,0.51,,,,,,,13.09,2.23,18.94,,,5.29,,3.34,,,,,3.9,,,0.84,,,,52.09,
Majoritarian Precinct,5,59.07-5,361,27.06,,,,,7.2,,,,0,,,,0,0.64,0.52,0.45,,,,,,,15.24,3.88,19.67,,,3.05,,2.77,,,,,0.0,,,1.11,,,,53.46,
Majoritarian Precinct,6,59.07-6,391,35.84,,,,,5.1,,,,0,,,,0,0.6,0.56,0.55,,,,,,,14.83,2.81,25.06,,,2.56,,2.05,,,,,1.79,,,0.51,,,,49.1,
Majoritarian Precinct,7,59.07-7,358,30.08,,,,,4.79,,,,0,,,,0,0.6,0.52,0.42,,,,,,,11.73,2.79,28.77,,,4.19,,2.79,,,,,2.51,,,1.12,,,,45.25,
Majoritarian Precinct,8,59.07-8,391,29.73,,,,,4.87,,,,0,,,,0,0.67,0.49,0.57,,,,,,,12.79,4.35,21.48,,,3.84,,3.32,,,,,1.28,,,0.26,,,,51.92,
Majoritarian Precinct,9,59.07-9,393,33.31,,,,,5.07,,,,0,,,,0,0.7,0.62,0.33,,,,,,,10.18,6.62,22.9,,,4.58,,5.6,,,,,1.02,,,0.25,,,,48.6,
Majoritarian Precinct,10,59.07-10,270,33.46,,,,,4.26,,,,0,,,,0,0.57,0.32,0.27,,,,,,,9.63,2.59,17.78,,,2.22,,4.44,,,,,4.07,,,1.48,,,,55.56,
Majoritarian Precinct,11,59.07-11,356,33.81,,,,,3.26,,,,0,,,,0,0.44,0.51,0.6,,,,,,,11.52,1.4,20.51,,,5.9,,2.53,,,,,5.34,,,0.84,,,,50.28,
Majoritarian Precinct,12,59.07-12,488,37.89,,,,,5.79,,,,0,,,,0,0.75,0.88,0.42,,,,,,,7.38,2.25,17.62,,,5.74,,2.05,,,,,9.84,,,1.23,,,,53.48,
Majoritarian Precinct,13,59.07-13,412,31.64,,,,,7.42,,,,0,,,,0,0.76,0.53,0.58,,,,,,,7.28,4.61,25.97,,,3.16,,1.46,,,,,3.16,,,2.67,,,,48.79,
Majoritarian Precinct,99,59.08-99,358,30.06,,,,,6.77,,,,0,,,,0,0.65,0.51,0.42,,,,,,,29.05,3.07,17.32,,,3.63,,1.96,,,,,3.35,,,0.56,,,,39.66,
Majoritarian Precinct,101,59.08-101,312,28.81,,,,,6.59,,,,0,,,,0,0.51,0.42,0.47,,,,,,,13.46,4.49,21.15,,,3.53,,1.92,,,,,1.28,,,0.0,,,,52.56,
Majoritarian Precinct,115,59.08-115,350,27.58,,,,,5.66,,,,0,,,,0,0.42,0.63,0.45,,,,,,,11.71,5.71,25.14,,,2.29,,2.0,,,,,3.14,,,0.57,,,,46.29,
Majoritarian Precinct,116,59.08-116,398,29.97,,,,,5.91,,,,0,,,,0,0.58,0.56,0.64,,,,,,,8.79,3.27,27.64,,,3.77,,2.51,,,,,2.01,,,0.75,,,,50.0,
Majoritarian Precinct,117,59.08-117,296,34.5,,,,,4.52,,,,0,,,,0,0.57,0.45,0.22,,,,,,,5.07,2.03,39.86,,,1.69,,3.04,,,,,1.01,,,0.34,,,,45.27,
Majoritarian Precinct,120,59.08-120,508,37.6,,,,,6.45,,,,0,,,,0,0.81,0.73,0.72,,,,,,,5.91,7.09,25.98,,,3.35,,2.56,,,,,2.17,,,1.18,,,,50.79,
Majoritarian Precinct,121,59.08-121,382,33.33,,,,,5.91,,,,0,,,,0,0.53,0.64,0.48,,,,,,,12.04,2.09,19.37,,,5.24,,2.88,,,,,0.79,,,0.26,,,,56.54,
Majoritarian Precinct,122,59.08-122,512,35.7,,,,,4.83,,,,0,,,,0,0.8,0.84,0.52,,,,,,,6.45,2.73,26.37,,,2.54,,2.34,,,,,1.95,,,1.37,,,,54.49,
Majoritarian Precinct,123,59.08-123,456,35.21,,,,,6.17,,,,0,,,,0,0.68,0.62,0.76,,,,,,,11.62,5.7,23.03,,,5.04,,3.51,,,,,1.1,,,1.32,,,,47.59,
Majoritarian Precinct,124,59.08-124,409,28.9,,,,,8.09,,,,0,,,,0,0.53,0.68,0.64,,,,,,,8.8,4.89,27.14,,,3.42,,3.67,,,,,3.18,,,0.73,,,,47.92,
Majoritarian Precinct,125,59.08-125,438,30.12,,,,,8.18,,,,0,,,,0,0.8,0.67,0.48,,,,,,,9.82,3.2,23.52,,,4.11,,3.42,,,,,2.74,,,1.83,,,,51.14,
Majoritarian Precinct,126,59.08-126,521,34.21,,,,,6.63,,,,0,,,,0,0.78,0.85,0.63,,,,,,,6.91,3.45,22.65,,,2.5,,1.92,,,,,3.45,,,0.19,,,,57.97,
Majoritarian Precinct,102,59.09-102,381,31.2,,,,,6.62,,,,0,,,,0,0.57,0.67,0.39,,,,,,,12.34,6.3,21.52,,,4.46,,11.81,,,,,3.67,,,0.79,,,,36.48,
Majoritarian Precinct,103,59.09-103,408,31.46,,,,,5.77,,,,0,,,,0,0.61,0.68,0.46,,,,,,,16.42,3.19,18.14,,,4.66,,4.17,,,,,2.21,,,0.49,,,,48.77,
Majoritarian Precinct,105,59.09-105,459,34.51,,,,,3.77,,,,0,,,,0,0.88,0.62,0.45,,,,,,,29.63,0.65,22.44,,,2.61,,1.53,,,,,3.92,,,0.22,,,,38.56,
Majoritarian Precinct,106,59.09-106,464,35.12,,,,,3.13,,,,0,,,,0,0.79,0.67,0.49,,,,,,,10.56,4.53,28.23,,,2.8,,3.45,,,,,0.86,,,0.0,,,,49.35,
Majoritarian Precinct,107,59.09-107,389,34.89,,,,,6.27,,,,0,,,,0,0.76,0.52,0.43,,,,,,,12.6,2.83,22.62,,,3.08,,3.08,,,,,3.08,,,1.54,,,,50.13,
Majoritarian Precinct,108,59.09-108,465,33.5,,,,,6.81,,,,0,,,,0,0.86,0.59,0.65,,,,,,,13.55,2.37,27.96,,,1.94,,2.58,,,,,4.3,,,0.86,,,,46.02,
Majoritarian Precinct,109,59.09-109,439,31.07,,,,,4.36,,,,0,,,,0,0.91,0.56,0.4,,,,,,,10.71,5.24,36.9,,,3.64,,1.82,,,,,2.28,,,0.68,,,,38.27,
Majoritarian Precinct,110,59.09-110,442,32.4,,,,,5.76,,,,0,,,,0,0.7,0.63,0.61,,,,,,,12.9,2.94,29.64,,,4.3,,2.71,,,,,1.81,,,0.23,,,,45.02,
Majoritarian Precinct,111,59.09-111,401,36.09,,,,,5.87,,,,0,,,,0,0.76,0.6,0.36,,,,,,,12.97,2.24,25.19,,,4.24,,2.49,,,,,2.49,,,0.75,,,,48.63,
Majoritarian Precinct,112,59.09-112,480,31.19,,,,,3.23,,,,0,,,,0,0.78,0.68,0.59,,,,,,,15.63,0.63,27.92,,,9.79,,2.71,,,,,0.83,,,0.21,,,,40.21,
Majoritarian Precinct,113,59.09-113,287,31.23,,,,,7.12,,,,0,,,,0,0.5,0.4,0.38,,,,,,,12.2,3.14,19.86,,,3.48,,5.92,,,,,1.39,,,0.35,,,,51.57,
Majoritarian Precinct,114,59.09-114,307,28.04,,,,,6.4,,,,0,,,,0,0.5,0.46,0.39,,,,,,,18.89,5.21,25.08,,,3.91,,0.98,,,,,1.3,,,0.0,,,,43.97,
Majoritarian Precinct,86,59.10-86,461,34.56,,,,,5.14,,,,0,,,,0,0.71,0.63,0.71,,,,,,,10.85,3.25,24.73,,,11.28,,1.52,,,,,4.77,,,0.22,,,,43.17,
Majoritarian Precinct,87,59.10-87,386,31.1,,,,,4.22,,,,0,,,,0,0.69,0.44,0.58,,,,,,,13.73,1.81,30.05,,,4.66,,1.55,,,,,1.04,,,0.52,,,,45.85,
Majoritarian Precinct,88,59.10-88,363,29.42,,,,,5.47,,,,0,,,,0,0.65,0.53,0.38,,,,,,,12.95,0.55,17.91,,,5.51,,2.75,,,,,2.2,,,1.38,,,,56.2,
Majoritarian Precinct,89,59.10-89,287,32.1,,,,,4.97,,,,0,,,,0,0.44,0.44,0.36,,,,,,,6.97,0.7,17.77,,,6.97,,2.09,,,,,7.32,,,0.7,,,,56.45,
